time,R,W
1278.0,0.00931660105922084,0.007632544009514081
1279.0,0.009318305716155145,0.007633747591369778
1280.0,0.009320005289797572,0.007634957515382644
1281.0,0.009321699746983611,0.007636173765337002
1282.0,0.009323389054548745,0.007637396325017173
1283.0,0.009325073179328468,0.007638625178207484
1284.0,0.00932675208815826,0.007639860308692259
1285.0,0.009328425747873613,0.007641101700255817
1286.0,0.009330094125310013,0.007642349336682486
1287.0,0.009331757187302949,0.007643603201756589
1288.0,0.009333414900687904,0.007644863279262448
1289.0,0.00933506723230037,0.007646129552984387
1290.0,0.009336714148975833,0.007647402006706731
1291.0,0.00933835561754978,0.0076486806242138
1292.0,0.009339991604857698,0.007649965389289921
1293.0,0.009341622077735074,0.00765125628571942
1294.0,0.009343247003017396,0.007652553297286613
1295.0,0.009344866347540151,0.007653856407775831
1296.0,0.00934648007813883,0.007655165600971394
1297.0,0.009348088161648916,0.007656480860657626
1298.0,0.009349690564905897,0.007657802170618851
1299.0,0.00935128725474526,0.007659129514639392
1300.0,0.009352878198002495,0.007660462876503572
1301.0,0.009354463361513085,0.007661802239995718
1302.0,0.009356042712112524,0.0076631475889001495
1303.0,0.009357616216636293,0.0076644989070011925
1304.0,0.009359183841919883,0.007665856178083168
1305.0,0.009360745554798778,0.007667219385930405
1306.0,0.00936230132210847,0.007668588514327222
1307.0,0.009363851110684442,0.007669963547057944
1308.0,0.009365394887362186,0.007671344467906896
1309.0,0.009366932618977185,0.007672731260658398
1310.0,0.009368464272364927,0.007674123909096779
1311.0,0.009369989814360902,0.007675522397006359
1312.0,0.009371509211800596,0.007676926708171461
1313.0,0.009373022431519495,0.00767833682637641
1314.0,0.00937452944035309,0.007679752735405531
1315.0,0.009376030205136863,0.0076811744190431455
1316.0,0.009377524692706307,0.007682601861073578
1317.0,0.009379012869896905,0.007684035045281152
1318.0,0.009380494703544146,0.007685473955450189
1319.0,0.009381970160483517,0.007686918575365017
1320.0,0.009383439207550507,0.007688368888809956
1321.0,0.0093849018115806,0.007689824879569332
1322.0,0.009386357939409288,0.007691286531427465
1323.0,0.009387807557872056,0.007692753828168683
1324.0,0.00938925063380439,0.007694226753577307
1325.0,0.009390687134041778,0.007695705291437661
1326.0,0.00939211702541971,0.00769718942553407
1327.0,0.00939354027477367,0.007698679139650854
1328.0,0.009394956848939146,0.007700174417572342
1329.0,0.009396366714751627,0.007701675243082853
1330.0,0.0093977698390466,0.0077031815999667125
1331.0,0.009399166188659552,0.007704693472008243
1332.0,0.00940055573042597,0.007706210842991771
1333.0,0.009401938431181341,0.007707733696701616
1334.0,0.009403314257761154,0.007709262016922104
1335.0,0.009404683177000894,0.00771079578743756
1336.0,0.00940604515573605,0.007712334992032303
1337.0,0.009407400160802111,0.007713879614490663
1338.0,0.009408748159034561,0.007715429638596958
1339.0,0.009410089117268889,0.007716985048135514
1340.0,0.009411423002340581,0.0077185458268906534
1341.0,0.009412749781085127,0.007720111958646703
1342.0,0.009414069420338013,0.007721683427187982
1343.0,0.009415381886934726,0.007723260216298817
1344.0,0.009416687147710755,0.007724842309763532
1345.0,0.009417985169501585,0.007726429691366448
1346.0,0.009419275919142704,0.0077280223448918895
1347.0,0.009420559363469598,0.007729620254124181
1348.0,0.00942183546931776,0.0077312234028476465
1349.0,0.00942310420352267,0.007732831774846609
1350.0,0.009424365532919823,0.00773444535390539
1351.0,0.0094256194243447,0.007736064123808316
1352.0,0.00942686584463279,0.007737688068339709
1353.0,0.009428104760619583,0.007739317171283895
1354.0,0.009429336139140564,0.007740951416425196
1355.0,0.009430559947031219,0.007742590787547933
1356.0,0.009431776151127037,0.007744235268436433
1357.0,0.009432984718263508,0.0077458848428750195
1358.0,0.009434185615276116,0.007747539494648015
1359.0,0.009435378809000347,0.007749199207539742
1360.0,0.009436564266271694,0.007750863965334526
1361.0,0.00943774195392564,0.007752533751816691
1362.0,0.009438911838797673,0.00775420855077056
1363.0,0.00944007388772328,0.007755888345980456
1364.0,0.00944122806753795,0.007757573121230702
1365.0,0.00944237434507717,0.007759262860305623
1366.0,0.009443512687176426,0.007760957546989542
1367.0,0.009444643060671207,0.007762657165066783
1368.0,0.009445765432397,0.007764361698321669
1369.0,0.00944687976918929,0.007766071130538524
1370.0,0.009447986037883568,0.007767785445501671
1371.0,0.00944908420531532,0.007769504626995436
1372.0,0.009450174238320033,0.00777122865880414
1373.0,0.009451256103733192,0.007772957524712107
1374.0,0.00945232976839029,0.007774691208503661
1375.0,0.00945339519912681,0.007776429693963125
1376.0,0.00945445236277824,0.007778172964874825
1377.0,0.00945550122618007,0.0077799210050230804
1378.0,0.009456541756167784,0.00778167379819222
1379.0,0.00945757391957687,0.007783431328166563
1380.0,0.009458597683242817,0.007785193578730433
1381.0,0.00945961301400111,0.007786960533668157
1382.0,0.00946061987868724,0.007788732176764057
1383.0,0.00946161824413669,0.007790508491802456
1384.0,0.00946260807718495,0.007792289462567679
1385.0,0.009463589344667508,0.007794075072844048
1386.0,0.009464562013419851,0.0077958653064158865
1387.0,0.009465526050277465,0.00779766014706752
1388.0,0.009466481422075838,0.007799459578583271
1389.0,0.009467428095650456,0.007801263584747463
1390.0,0.009468366037836809,0.007803072149344418
1391.0,0.009469295215470384,0.007804885256158463
1392.0,0.009470215595386668,0.00780670288897392
1393.0,0.009471127144421145,0.007808525031575111
1394.0,0.009472029829409308,0.007810351667746363
1395.0,0.00947292361718664,0.007812182781271998
1396.0,0.00947380847458863,0.007814018355936338
1397.0,0.009474684368450767,0.007815858375523708
1398.0,0.009475551265608536,0.007817702823818431
1399.0,0.009476409132897426,0.007819551684604832
1400.0,0.00947725796287195,0.007821404916206679
1401.0,0.009478098338457579,0.007823261892509948
1402.0,0.00947893049913297,0.007825122327395828
1403.0,0.00947975442597784,0.007826986190547561
1404.0,0.00948057010007191,0.007828853451648394
1405.0,0.009481377502494897,0.00783072408038157
1406.0,0.009482176614326524,0.007832598046430335
1407.0,0.009482967416646506,0.007834475319477938
1408.0,0.00948374989053456,0.007836355869207617
1409.0,0.009484524017070409,0.007838239665302622
1410.0,0.00948528977733377,0.0078401266774462
1411.0,0.009486047152404361,0.00784201687532159
1412.0,0.0094867961233619,0.007843910228612043
1413.0,0.009487536671286108,0.007845806707000798
1414.0,0.009488268777256701,0.00784770628017111
1415.0,0.0094889924223534,0.007849608917806212
1416.0,0.009489707587655926,0.007851514589589359
1417.0,0.009490414254243991,0.007853423265203791
1418.0,0.009491112403197319,0.007855334914332756
1419.0,0.009491802015595626,0.007857249506659496
1420.0,0.009492483072518633,0.007859167011867257
1421.0,0.009493155555046057,0.007861087399639288
1422.0,0.009493819444257617,0.00786301063965883
1423.0,0.009494474721233033,0.00786493670160913
1424.0,0.009495121367052023,0.00786686555517343
1425.0,0.009495759362794306,0.007868797170034983
1426.0,0.009496388689539599,0.007870731515877024
1427.0,0.009497009328367622,0.007872668562382805
1428.0,0.009497621260358092,0.007874608279235569
1429.0,0.009498224466590733,0.007876550636118562
1430.0,0.009498818928145256,0.00787849560271503
1431.0,0.009499404626101386,0.007880443148708215
1432.0,0.00949998154153884,0.007882393243781365
1433.0,0.009500549655537333,0.007884345857617723
1434.0,0.009501108949176591,0.007886300959900535
1435.0,0.009501659403536327,0.007888258520313048
1436.0,0.00950220099969626,0.007890218508538506
1437.0,0.00950273371873611,0.007892180894260152
1438.0,0.009503257541735597,0.007894145647161236
1439.0,0.009503772449774437,0.007896112736924997
1440.0,0.009504278423932352,0.007898082133234686
1441.0,0.009504775445289057,0.007900053805773544
1442.0,0.009505263494924273,0.007902027724224818
1443.0,0.00950574255391772,0.007904003858271754
1444.0,0.009506212603349115,0.007905982177597594
1445.0,0.009506673624298176,0.007907962651885588
1446.0,0.009507125597844621,0.007909945250818977
1447.0,0.00950756850506817,0.007911929944081006
1448.0,0.009508002327048544,0.007913916701354924
1449.0,0.00950842704486546,0.007915905492323974
1450.0,0.009508842639598634,0.0079178962866714
1451.0,0.009509249092327789,0.00791988905408045
1452.0,0.009509646384132639,0.007921883764234366
1453.0,0.009510034496092907,0.007923880386816394
1454.0,0.00951041340928831,0.007925878891509782
1455.0,0.009510783104798567,0.007927879247997772
1456.0,0.009511143563703396,0.00792988142596361
1457.0,0.009511494767082518,0.00793188539509054
1458.0,0.009511836696015649,0.00793389112506181
1459.0,0.009512169331582509,0.007935898585560664
1460.0,0.009512492654862814,0.007937907746270347
1461.0,0.00951280664693629,0.007939918576874103
1462.0,0.009513111288882646,0.007941931047055178
1463.0,0.009513406561781608,0.007943945126496819
1464.0,0.009513692446712891,0.007945960784882269
1465.0,0.009513968924756217,0.007947977991894775
1466.0,0.009514235976991301,0.007949996717217578
1467.0,0.009514493584497864,0.007952016930533929
1468.0,0.009514741728355624,0.007954038601527068
1469.0,0.0095149803896443,0.007956061699880243
1470.0,0.00951520954944361,0.007958086195276699
1471.0,0.009515429188833274,0.00796011205739968
1472.0,0.00951563928889301,0.007962139255932433
1473.0,0.009515839830702536,0.007964167760558201
1474.0,0.009516030795341572,0.007966197540960231
1475.0,0.009516212163889837,0.007968228566821767
1476.0,0.009516383917427047,0.007970260807826056
1477.0,0.009516546037032924,0.00797229423365634
1478.0,0.009516698503787184,0.007974328813995868
1479.0,0.009516841298769549,0.007976364518527882
1480.0,0.009516974403059734,0.00797840131693563
1481.0,0.00951709779773746,0.007980439178902352
1482.0,0.009517211463882444,0.0079824780741113
1483.0,0.009517315382574408,0.007984517972245714
1484.0,0.009517409534893067,0.007986558842988843
1485.0,0.009517493901918141,0.007988600656023928
1486.0,0.00951756846472935,0.007990643381034218
1487.0,0.009517633204406411,0.007992686987702955
1488.0,0.009517688102029043,0.007994731445713386
1489.0,0.009517733138676964,0.007996776724748758
1490.0,0.009517768295429897,0.007998822794492311
1491.0,0.009517793553367557,0.008000869624627295
1492.0,0.009517808893569662,0.008002917184836955
1493.0,0.009517814297115934,0.008004965444804531
1494.0,0.009517809745086087,0.008007014374213275
1495.0,0.009517795218559841,0.008009063942746428
1496.0,0.00951777069861692,0.008011114120087235
1497.0,0.009517736166337037,0.008013164875918943
1498.0,0.009517691602799912,0.008015216179924796
1499.0,0.009517636989085268,0.008017268001788041
1500.0,0.009517572306272815,0.00801932031119192
1501.0,0.009517497535442279,0.008021373077819681
1502.0,0.009517412657673377,0.00802342627135457
1503.0,0.009517317654045825,0.008025479861479827
1504.0,0.009517212505639347,0.008027533817878702
1505.0,0.009517097193533657,0.008029588110234439
1506.0,0.009516971698808474,0.008031642708230282
1507.0,0.009516836002543518,0.008033697581549476
1508.0,0.00951669008581851,0.008035752699875269
1509.0,0.009516533929713165,0.008037808032890906
1510.0,0.009516367515307203,0.008039863550279627
1511.0,0.009516190823680342,0.008041919221724684
1512.0,0.009516003835912303,0.008043975016909318
1513.0,0.009515806533082802,0.008046030905516774
1514.0,0.00951559889627156,0.008048086857230298
1515.0,0.009515380906558294,0.008050142841733134
1516.0,0.009515152545022724,0.00805219882870853
1517.0,0.009514913792744568,0.008054254787839733
1518.0,0.009514664630803544,0.008056310688809982
1519.0,0.009514405040279372,0.008058366501302526
1520.0,0.009514135002251772,0.008060422195000609
1521.0,0.00951385449780046,0.008062477739587475
1522.0,0.009513563508005153,0.008064533104746372
1523.0,0.009513262013945575,0.008066588260160544
1524.0,0.009512949996701442,0.008068643175513234
1525.0,0.009512627437352471,0.008070697820487692
1526.0,0.009512294393051034,0.00807275213924389
1527.0,0.009511951906404928,0.008074805745309898
1528.0,0.009511600317618548,0.008076858487878405
1529.0,0.009511239631055858,0.008078910328820518
1530.0,0.009510869851080815,0.008080961230007342
1531.0,0.009510490982057383,0.008083011153309986
1532.0,0.009510103028349525,0.008085060060599558
1533.0,0.0095097059943212,0.008087107913747166
1534.0,0.009509299884336369,0.008089154674623917
1535.0,0.009508884702758994,0.008091200305100918
1536.0,0.009508460453953038,0.008093244767049276
1537.0,0.00950802714228246,0.008095288022340101
1538.0,0.009507584772111225,0.008097330032844498
1539.0,0.009507133347803289,0.008099370760433575
1540.0,0.009506672873722618,0.008101410166978441
1541.0,0.00950620335423317,0.008103448214350202
1542.0,0.009505724793698907,0.008105484864419964
1543.0,0.009505237196483794,0.00810752007905884
1544.0,0.009504740566951789,0.00810955382013793
1545.0,0.009504234909466853,0.008111586049528349
1546.0,0.009503720228392949,0.0081136167291012
1547.0,0.009503196528094037,0.00811564582072759
1548.0,0.00950266381293408,0.00811767328627863
1549.0,0.009502122087277038,0.008119699087625424
1550.0,0.009501571355486875,0.008121723186639082
1551.0,0.009501011621927548,0.008123745545190708
1552.0,0.009500442890963022,0.008125766125151415
1553.0,0.009499865166957257,0.008127784888392307
1554.0,0.009499278454274214,0.008129801796784492
1555.0,0.009498682757277855,0.008131816812199075
1556.0,0.00949807808033214,0.00813382989650717
1557.0,0.009497464427801033,0.008135841011579877
1558.0,0.009496841804048493,0.008137850119288309
1559.0,0.009496210213438482,0.008139857181503571
1560.0,0.009495569660334964,0.008141862160096772
1561.0,0.009494920149101896,0.008143865016939018
1562.0,0.009494261684103241,0.008145865713901418
1563.0,0.009493594269702962,0.008147864212855077
1564.0,0.00949291791026502,0.008149860475671105
1565.0,0.009492232610153375,0.008151854464220608
1566.0,0.009491538373731989,0.008153846140374696
1567.0,0.009490835205364822,0.008155835466004473
1568.0,0.009490123109415837,0.008157822402981048
1569.0,0.009489402090248997,0.008159806913175529
1570.0,0.009488672152228258,0.008161788958459024
1571.0,0.009487933299717588,0.00816376850070264
1572.0,0.009487185537080943,0.008165745501777483
1573.0,0.009486428868682287,0.008167719923554662
1574.0,0.009485663298885583,0.008169691727905284
1575.0,0.009484888832054788,0.008171660876700458
1576.0,0.009484105472553869,0.00817362733181129
1577.0,0.00948331322474678,0.008175591055108886
1578.0,0.009482512092997488,0.008177552008464357
1579.0,0.009481702081669955,0.008179510153748808
1580.0,0.009480883195128138,0.008181465452833348
1581.0,0.009480055437736,0.008183417867589084
1582.0,0.009479218813857505,0.008185367359887123
1583.0,0.009478373327856612,0.008187313891598573
1584.0,0.00947751898409728,0.00818925742459454
1585.0,0.009476655786943474,0.008191197920746135
1586.0,0.009475783740759157,0.008193135341924462
1587.0,0.009474902849908286,0.00819506965000063
1588.0,0.009474013118754824,0.008197000806845746
1589.0,0.009473114551662734,0.008198928774330918
1590.0,0.009472207152995975,0.008200853514327255
1591.0,0.009471290927118509,0.008202774988705861
1592.0,0.009470365878394298,0.008204693159337847
1593.0,0.009469432011187304,0.008206607988094318
1594.0,0.009468489329861485,0.008208519436846383
1595.0,0.009467537838780809,0.008210427467465147
1596.0,0.009466577542309229,0.008212332041821722
1597.0,0.009465608444810713,0.008214233121787212
1598.0,0.009464630550649219,0.008216130669232725
1599.0,0.009463643864188711,0.00821802464602937
1600.0,0.009462648389793146,0.008219915014048253
1601.0,0.00946164413182649,0.008221801735160482
1602.0,0.009460631094652703,0.008223684771237165
1603.0,0.009459609282635744,0.008225564084149407
1604.0,0.009458578700139577,0.008227439635768321
1605.0,0.009457539351528163,0.00822931138796501
1606.0,0.009456491241165462,0.00823117930261058
1607.0,0.009455434373415438,0.008233043341576145
1608.0,0.009454368752642049,0.008234903466732805
1609.0,0.009453294383209259,0.008236759639951675
1610.0,0.009452211269481028,0.008238611823103856
1611.0,0.009451119415821317,0.008240459978060458
1612.0,0.009450018826594091,0.008242304066692588
1613.0,0.009448909506163306,0.008244144050871356
1614.0,0.009447791458892928,0.008245979892467867
1615.0,0.009446664689146915,0.008247811553353229
1616.0,0.009445529201289231,0.00824963899539855
1617.0,0.009444384999683834,0.008251462180474936
1618.0,0.00944323208869469,0.008253281070453498
1619.0,0.009442070472685755,0.008255095627205339
1620.0,0.009440900156020995,0.00825690581260157
1621.0,0.009439721143064371,0.008258711588513297
1622.0,0.009438533438179842,0.008260512916811628
1623.0,0.009437337045731369,0.00826230975936767
1624.0,0.009436131970082917,0.00826410207805253
1625.0,0.009434918215598442,0.008265889834737316
1626.0,0.009433695786641912,0.008267672991293138
1627.0,0.009432464687577281,0.008269451509591099
1628.0,0.009431224922768518,0.008271225351502312
1629.0,0.009429976496579577,0.008272994478897878
1630.0,0.009428719413374427,0.008274758853648909
1631.0,0.009427453677517022,0.008276518437626511
1632.0,0.00942617929337133,0.008278273192701791
1633.0,0.009424896265301306,0.00828002308074586
1634.0,0.009423604597670917,0.00828176806362982
1635.0,0.009422304294844119,0.008283508103224785
1636.0,0.009420995361184879,0.008285243161401855
1637.0,0.009419677801057154,0.008286973200032143
1638.0,0.009418351618824908,0.008288698180986756
1639.0,0.009417016818852101,0.0082904180661368
1640.0,0.009415673405502695,0.008292132817353382
1641.0,0.00941432138314065,0.00829384239650761
1642.0,0.00941296075612993,0.008295546765470594
1643.0,0.009411591528834494,0.008297245886113438
1644.0,0.009410213705618304,0.008298939720307251
1645.0,0.009408827290845322,0.00830062822992314
1646.0,0.009407432288879511,0.008302311376832214
1647.0,0.009406028704084827,0.00830398912290558
1648.0,0.009404616540825236,0.008305661430014344
1649.0,0.009403195803464699,0.008307328260029615
1650.0,0.009401766496367175,0.0083089895748225
1651.0,0.00940032862389663,0.008310645336264107
1652.0,0.009398882311396836,0.008312295532642226
1653.0,0.009397428666917656,0.008313940366824554
1654.0,0.009395967979246168,0.008315579862787734
1655.0,0.009394500276192803,0.008317213987522545
1656.0,0.009393025585567994,0.008318842708019782
1657.0,0.009391543935182172,0.008320465991270232
1658.0,0.009390055352845768,0.00832208380426468
1659.0,0.009388559866369215,0.00832369611399392
1660.0,0.009387057503562946,0.008325302887448736
1661.0,0.009385548292237388,0.008326904091619916
1662.0,0.009384032260202976,0.00832849969349825
1663.0,0.009382509435270144,0.008330089660074523
1664.0,0.009380979845249318,0.008331673958339529
1665.0,0.009379443517950935,0.008333252555284052
1666.0,0.009377900481185425,0.00833482541789888
1667.0,0.009376350762763217,0.008336392513174801
1668.0,0.00937479439049475,0.008337953808102606
1669.0,0.009373231392190448,0.008339509269673081
1670.0,0.009371661795660747,0.008341058864877012
1671.0,0.009370085628716078,0.008342602560705192
1672.0,0.009368502919166872,0.008344140324148404
1673.0,0.009366913694823564,0.008345672122197443
1674.0,0.009365317983496579,0.00834719792184309
1675.0,0.009363715812996356,0.008348717690076137
1676.0,0.009362107211133322,0.008350231393887372
1677.0,0.009360492205717911,0.008351739000267581
1678.0,0.009358870824560555,0.008353240476207556
1679.0,0.009357243095471684,0.008354735788698081
1680.0,0.009355609046261731,0.008356224904729946
1681.0,0.009353968704741129,0.008357707791293939
1682.0,0.009352322098720308,0.00835918441538085
1683.0,0.009350669256009697,0.008360654743981464
1684.0,0.009349010204419734,0.00836211874408657
1685.0,0.009347344971760848,0.008363576382686958
1686.0,0.009345673585843468,0.008365027626773415
1687.0,0.009343996074478032,0.008366472443336728
1688.0,0.009342312465474964,0.008367910799367688
1689.0,0.009340622786644702,0.00836934266185708
1690.0,0.009338927065797677,0.008370767997795693
1691.0,0.009337225330744315,0.008372186774174315
1692.0,0.009335517609295057,0.008373598957983737
1693.0,0.009333803929260328,0.008375004516214743
1694.0,0.00933208431845056,0.008376403415858127
1695.0,0.009330358804676189,0.008377795623904668
1696.0,0.009328627415747644,0.008379181107345163
1697.0,0.009326890179475356,0.008380559833170395
1698.0,0.009325147123669757,0.008381931768371155
1699.0,0.009323398276141282,0.008383296879938228
1700.0,0.009321643664700358,0.008384655134862406
1701.0,0.009319883317157421,0.008386006500134475
1702.0,0.009318117261322902,0.008387350942745222
1703.0,0.00931634552500723,0.008388688429685438
1704.0,0.009314568136020837,0.00839001892794591
1705.0,0.009312785122174158,0.008391342404517426
1706.0,0.009310996511277625,0.008392658826390773
1707.0,0.009309202331141667,0.008393968160556738
1708.0,0.009307402609576715,0.008395270374006114
1709.0,0.009305597374393203,0.008396565433729686
1710.0,0.009303786653401562,0.008397853306718243
1711.0,0.009301970474412224,0.008399133959962573
1712.0,0.009300148865235622,0.008400407360453463
1713.0,0.009298321853682186,0.008401673475181703
1714.0,0.009296489467562346,0.008402932271138079
1715.0,0.00929465173468654,0.00840418371531338
1716.0,0.009292808682865193,0.008405427774698396
1717.0,0.009290960339908741,0.008406664416283913
1718.0,0.009289106733627615,0.00840789360706072
1719.0,0.009287247891832245,0.008409115314019605
1720.0,0.009285383842333064,0.008410329504151357
1721.0,0.009283514612940504,0.008411536144446763
1722.0,0.009281640231464997,0.00841273520189661
1723.0,0.009279760725716974,0.008413926643491691
1724.0,0.009277876123506867,0.008415110436222787
1725.0,0.009275986452645109,0.008416286547080692
1726.0,0.009274091740942129,0.00841745494305619
1727.0,0.009272192016208361,0.008418615591140073
1728.0,0.009270287306254236,0.008419768458323129
1729.0,0.009268377638890189,0.008420913511596143
1730.0,0.009266463041926644,0.008422050717949905
1731.0,0.00926454354317404,0.008423180044375202
1732.0,0.009262619170442807,0.008424301457862824
1733.0,0.009260689951543376,0.008425414925403557
1734.0,0.009258755914286177,0.00842652041398819
1735.0,0.009256817086481645,0.008427617890607513
1736.0,0.009254873495940211,0.008428707322252312
1737.0,0.009252925170472307,0.008429788675913376
1738.0,0.009250972137888362,0.008430861918581493
1739.0,0.00924901442599881,0.00843192701724745
1740.0,0.009247052062614083,0.00843298393890204
1741.0,0.009245085075544612,0.008434032650536044
1742.0,0.009243113492600832,0.008435073119140254
1743.0,0.009241137341593169,0.00843610531170546
1744.0,0.00923915665033206,0.008437129195222444
1745.0,0.009237171446627931,0.008438144736682
1746.0,0.00923518175829122,0.008439151903074914
1747.0,0.009233187613132356,0.008440150661391975
1748.0,0.009231189038961769,0.008441140978623972
1749.0,0.009229186063589892,0.008442122821761688
1750.0,0.009227178714827162,0.008443096157795918
1751.0,0.009225167020484001,0.008444060953717445
1752.0,0.009223151008370848,0.00844501717651706
1753.0,0.009221130706298134,0.00844596479318555
1754.0,0.009219106142076288,0.008446903770713703
1755.0,0.009217077343515746,0.008447834076092309
1756.0,0.009215044338426933,0.008448755676312153
1757.0,0.009213007154620286,0.008449668538364027
1758.0,0.009210965819906236,0.008450572629238715
1759.0,0.009208920362095216,0.00845146791592701
1760.0,0.009206870808997656,0.008452354365419695
1761.0,0.009204817188423985,0.00845323194470756
1762.0,0.00920275952818464,0.008454100620781394
1763.0,0.009200697856090052,0.008454960360631987
1764.0,0.009198632199950648,0.008455811131250124
1765.0,0.009196562587576866,0.008456652899626592
1766.0,0.009194489046779133,0.008457485632752183
1767.0,0.009192411605367884,0.008458309297617685
1768.0,0.009190330291153547,0.008459123861213884
1769.0,0.009188245131946557,0.008459929290531567
1770.0,0.009186156155557347,0.008460725552561525
1771.0,0.009184063389796345,0.008461512614294545
1772.0,0.009181966862473986,0.008462290442721414
1773.0,0.009179866601400698,0.008463059004832924
1774.0,0.009177762634386917,0.008463818267619858
1775.0,0.009175654989243073,0.00846456819807301
1776.0,0.009173543693779596,0.00846530876318316
1777.0,0.009171428775806921,0.008466039929941105
1778.0,0.009169310351081,0.00846676179374987
1779.0,0.00916718900825982,0.008467475140512824
1780.0,0.009165064884915057,0.008468180097486868
1781.0,0.00916293802156529,0.008468876650218397
1782.0,0.009160808458729106,0.008469564784253798
1783.0,0.009158676236925088,0.008470244485139472
1784.0,0.009156541396671821,0.008470915738421809
1785.0,0.009154403978487892,0.008471578529647203
1786.0,0.009152264022891883,0.00847223284436205
1787.0,0.009150121570402377,0.008472878668112742
1788.0,0.009147976661537962,0.008473515986445673
1789.0,0.00914582933681722,0.008474144784907234
1790.0,0.009143679636758736,0.008474765049043823
1791.0,0.009141527601881095,0.008475376764401833
1792.0,0.009139373272702884,0.008475979916527657
1793.0,0.009137216689742681,0.008476574490967687
1794.0,0.009135057893519078,0.00847716047326832
1795.0,0.009132896924550655,0.008477737848975948
1796.0,0.009130733823355996,0.008478306603636963
1797.0,0.009128568630453688,0.008478866722797762
1798.0,0.009126401386362315,0.00847941819200474
1799.0,0.00912423213160046,0.008479960996804283
1800.0,0.009122060906686708,0.008480495122742794
1801.0,0.009119887752139644,0.008481020555366661
1802.0,0.009117712708477853,0.008481537280222278
1803.0,0.009115535816219917,0.008482045282856043
1804.0,0.009113357115884426,0.008482544548814346
1805.0,0.009111176647989959,0.00848303506364358
1806.0,0.009108994453055103,0.00848351681289014
1807.0,0.009106810571598442,0.008483989782100423
1808.0,0.00910462504413856,0.008484453956820818
1809.0,0.009102437911194044,0.008484909322597722
1810.0,0.009100249213283474,0.008485355864977525
1811.0,0.009098058990925436,0.008485793569506626
1812.0,0.009095867284638516,0.008486222421731414
1813.0,0.0090936741349413,0.008486642407198285
1814.0,0.00909147958235237,0.00848705351145363
1815.0,0.009089283667390312,0.008487455720043849
1816.0,0.009087086430573708,0.00848784901851533
1817.0,0.009084887912421144,0.00848823339241447
1818.0,0.009082688153451205,0.00848860882728766
1819.0,0.009080487194182474,0.008488975308681295
1820.0,0.009078285075133537,0.008489332822141768
1821.0,0.009076081836822979,0.008489681353215477
1822.0,0.009073877519769381,0.00849002088744881
1823.0,0.009071672164491333,0.008490351410388163
1824.0,0.009069465811507416,0.00849067290757993
1825.0,0.009067258501336214,0.008490985364570503
1826.0,0.009065050274496313,0.008491288766906281
1827.0,0.009062841171506296,0.008491583100133652
1828.0,0.00906063123288475,0.008491868349799012
1829.0,0.009058420499150259,0.008492144501448754
1830.0,0.009056209010821404,0.008492411540629272
1831.0,0.009053996808416774,0.008492669452886962
1832.0,0.009051783932454949,0.008492918223768214
1833.0,0.00904957042345452,0.008493157838819425
1834.0,0.009047356321934064,0.008493388283586987
1835.0,0.00904514166841217,0.008493609543617293
1836.0,0.009042926503407423,0.008493821604456738
1837.0,0.009040710867438405,0.008494024451651717
1838.0,0.009038494801023702,0.008494218070748622
1839.0,0.009036278344681898,0.008494402447293846
1840.0,0.009034061538931578,0.008494577566833784
1841.0,0.009031844424291325,0.00849474341491483
1842.0,0.009029627041279726,0.008494899977083378
1843.0,0.009027409430415363,0.00849504723888582
1844.0,0.009025191632216822,0.008495185185868552
1845.0,0.009022973687202687,0.008495313803577964
1846.0,0.009020755635891543,0.008495433077560455
1847.0,0.009018537518801974,0.008495542993362415
1848.0,0.009016319376452564,0.00849564353653024
1849.0,0.009014101249361898,0.008495734692610321
1850.0,0.009011883178048562,0.008495816447149052
1851.0,0.009009665203031139,0.00849588878569283
1852.0,0.009007447364828213,0.008495951693788046
1853.0,0.009005229703958369,0.008496005156981096
1854.0,0.00900301226094019,0.008496049160818371
1855.0,0.009000795076292265,0.008496083690846267
1856.0,0.008998578190533174,0.008496108732611177
1857.0,0.008996361644181505,0.008496124271659493
1858.0,0.008994145477755839,0.00849613029353761
1859.0,0.008991929731774763,0.008496126783791923
1860.0,0.00898971444675686,0.008496113727968827
1861.0,0.008987499663220716,0.00849609111161471
1862.0,0.008985285421684914,0.00849605892027597
1863.0,0.00898307176266804,0.008496017139499002
1864.0,0.008980858726688676,0.008495965754830198
1865.0,0.00897864635426541,0.008495904751815948
1866.0,0.008976434685916823,0.008495834116002653
1867.0,0.008974223762161504,0.0084957538329367
1868.0,0.008972013623518033,0.008495663888164489
1869.0,0.008969804310504995,0.008495564267232409
1870.0,0.008967595863640977,0.008495454955686854
1871.0,0.008965388323444562,0.008495335939074219
1872.0,0.008963181730434337,0.0084952072029409
1873.0,0.008960976125128882,0.008495068732833287
1874.0,0.008958771548046782,0.008494920514297774
1875.0,0.008956568039706627,0.008494762532880758
1876.0,0.008954365640626995,0.00849459477412863
1877.0,0.008952164391326473,0.008494417223587786
1878.0,0.008949964332323647,0.008494229866804617
1879.0,0.0089477655041371,0.008494032689325519
1880.0,0.008945567947285418,0.008493825676696883
1881.0,0.008943371702287182,0.008493608814465106
1882.0,0.008941176809660981,0.00849338208817658
1883.0,0.008938983309925395,0.008493145483377698
1884.0,0.008936791243599014,0.008492898985614856
1885.0,0.008934600651200416,0.008492642580434445
